signal_date,ticker,name,market,main_theme,specific_signal,trigger_type,confidence,watch_keywords,chart_score,entry_risk,rsi14,volume_ratio_20d,value_ratio_20d,distance_ma20_pct,upper_shadow_pct,close_position_pct,high_20d_breakout,high_60d_breakout,trend_state,candle_state,pattern,close_on_signal_date,entry_price_next_open,exit_close_1d,exit_close_3d,exit_close_5d,exit_close_10d,return_1d,return_3d,return_5d,return_10d,max_gain_5d,max_drawdown_5d,max_gain_10d,max_drawdown_10d,strategy_eligible,exclusion_reasons,strategy_entry_price,strategy_exit_price,strategy_exit_reason,strategy_exit_date,strategy_return_pct,profitability_score,score_label,score_breakdown,consecutive_days,cluster_size,bars_available,note,reason_unknown_category,article_count,article_origin_dist,latest_article_date,trigger_lag_candidate
20260507,028260,삼성물산,KOSPI,수급(그룹 재평가),삼성전자 급등에 따른 삼성그룹 상장사 동반 랠리·계열사 시가총액 대폭 확대(그룹 재평가 수혜),technical,high,"그룹 재평가, 대형주 수급, 재건축·재개발 수주, 페인트 자재비 상생협약, 원전·해외 수주(팀코리아)",83,high,80.0,2.66,3.38,29.03,1.3,98.7,True,True,strong_uptrend,normal,trend_continuation,405000.0,405000.0,422500.0,435000.0,,,4.32,7.41,,,18.52,-2.47,18.52,-2.47,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,53,neutral,"{""conf_high"": 12, ""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12}",4,1,3,,,0,,,
20260507,005090,SGC에너지,KOSPI,에너지 / 전력 수요 테마,AI 데이터센터 전력수요 기대감으로 굴뚝(대형 에너지 공급업체) 재조명 — AI전력 관련 언급으로 수급·테마성 매수 유입,rumor,medium,"AI 데이터센터 전력, 전력수요 급증, 데이터센터 전력공급 계약, LNG 발전 증설, 전력공급 용량 계약",84,low,62.89,1.11,1.16,6.27,12.9,87.1,False,False,strong_uptrend,normal,momentum_watch,60700.0,58800.0,61800.0,56900.0,,,5.1,-3.23,,,7.48,-7.14,7.48,-7.14,False,value_ratio_low,,,not_eligible,,,63,neutral,"{""conf_medium"": 6, ""chart_80"": 12, ""close_pos_70"": 5, ""value_ratio_low"": -10}",2,1,3,,,0,,,
20260507,008040,사조동아원,KOSPI,수급/테마,곡물·원재료 가격 안정 기대(식량안보 테마)로 인한 식품·수산 중소형주에 대한 선택적 매수,technical,medium,"곡물(밀·설탕) 가격 안정, 식량안보 테마, 밀가루·설탕 담합 리스크, 원재료 수급·수출 확대",79,low,77.65,5.0,5.46,8.6,5.6,94.4,True,False,recovering,normal,ma20_recovery,1124.0,1120.0,1172.0,1068.0,,,4.64,-4.64,,,9.11,-4.82,9.11,-4.82,True,,1120.0,1075.2,stop_loss,20260508,-4.0,83,strong_watch,"{""conf_medium"": 6, ""chart_70"": 8, ""breakout_20d"": 6, ""value_ratio_3x"": 8, ""close_pos_70"": 5}",2,1,3,,,0,,,
20260507,229000,젠큐릭스,KOSDAQ,바이오,유럽 수출 개시한 암 진단키트 4종 (글로벌 진단기업 유통 채널 통해 수출),disclosure,high,"액체생검, 암 진단키트 유럽 수출, 유방암 핵심 변이 고감도 진단, 소세포폐암 일치율 80%",47,extreme,78.6,1.58,2.28,51.45,0.0,100.0,True,False,recovering,strong_close,momentum_watch,3835.0,4500.0,3675.0,3255.0,,,-18.33,-27.67,,,10.78,-31.0,10.78,-31.0,False,"entry_risk_high, chart_score_low, distance_ma20_overheat",,,not_eligible,,,36,weak,"{""conf_high"": 12, ""trigger_strong"": 10, ""breakout_20d"": 6, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""distance_ma20"": -12, ""chart_below_60"": -15}",2,1,3,,,0,,,
20260507,037440,희림,KOSDAQ,건설/플랜트(데이터센터 개발) - 정책·수주 연계,용인 AI 데이터센터 사업비 1.4조 본 PF 착수(다음달 착공) — 대형 데이터센터 개발 관련 수주·설계·감리 기대,contract,medium,"AI 데이터센터, 대형 PF(프로젝트파이낸싱), 용인 데이터센터 착공, 설계·감리 수주",91,high,70.12,3.29,3.99,22.23,0.0,100.0,True,True,strong_uptrend,strong_close,trend_continuation,7460.0,6990.0,7160.0,6130.0,,,2.43,-12.3,,,5.87,-14.02,5.87,-14.02,False,entry_risk_high,,,not_eligible,,,79,watch,"{""conf_medium"": 6, ""trigger_strong"": 10, ""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20}",1,1,3,,,0,,,
20260507,072950,빛샘전자,KOSDAQ,광통신,글로벌 광섬유/광인터커넥트 파트너십(차세대 AI 데이터센터용 광인터커넥트 수요 확대) 소식 확산으로 국내 광통신·광부품주에 투자심리 유입,rumor,medium,"광통신, AI 데이터센터, 광인터커넥트 용량 확대, 광섬유 상업·기술 파트너십, 광통신 부품 수요 확대, LED·광부품 수주",66,high,32.85,3.72,4.04,22.72,0.0,100.0,False,False,uptrend,strong_close,momentum_watch,17060.0,17390.0,16190.0,16910.0,,,-6.9,-2.76,,,19.9,-12.08,19.9,-12.08,False,entry_risk_high,,,not_eligible,,,49,weak,"{""conf_medium"": 6, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20}",3,1,3,,,0,,,
20260507,195990,에이비프로바이오,KOSDAQ,수급,"코스닥 단기 테마성 순환매로 인한 상한가(바이오·면역항암 테마 재부각, 소형주 로테이션)",rumor,low,"수급(테마성 순환매), 바이오(면역항암), 소형주 로테이션, 항암바이러스 플랫폼, 미국 바이오 자회사",77,low,54.93,9.22,10.22,10.0,0.0,100.0,False,False,recovering,strong_close,ma20_recovery,1463.0,1537.0,1238.0,1202.0,,,-19.45,-21.8,,,4.1,-24.46,4.1,-24.46,False,confidence_low,,,not_eligible,,,46,weak,"{""chart_70"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""conf_low"": -25}",3,1,3,,theme_only_supply,11,stock_news:1; search:에이비프로바이오:10,2026-05-07 16:08,-1
20260507,264850,이랜시스,KOSDAQ,로봇·자동화,삼성전자 휴머노이드 로봇의 반도체 공정 투입 기대가 부각되며 감속기·모터 등 로봇 구동부품 공급주 수혜 기대,rumor,medium,"휴머노이드, 로봇 자동화, 감속기·모터 공급, 삼성 반도체 공정 투입, 스마트 액추에이터",65,high,82.65,61.0,79.79,30.52,0.0,100.0,True,False,recovering,strong_close,ma20_recovery,8120.0,8500.0,8050.0,8230.0,,,-5.29,-3.18,,,12.12,-10.12,12.12,-10.12,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,33,avoid,"{""conf_medium"": 6, ""breakout_20d"": 6, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12}",2,1,3,,,0,,,
20260507,078860,아이오케이이엔엠,KOSDAQ,수급/공시(기업공시),"제3자배정 유상증자(약 10억원, 발행가 3,770원, 납입일 2026.05.18, 신주 상장 2026.06.12)",disclosure,medium,"유상증자, 지배구조(사외이사변동), 제3자배정 10억, 발행가 3, 770원",77,low,59.22,13.77,16.71,10.75,0.0,100.0,False,False,recovering,strong_close,ma20_recovery,5180.0,5360.0,4525.0,4715.0,,,-15.58,-12.03,,,3.17,-20.34,3.17,-20.34,True,,5360.0,5145.6,stop_loss,20260508,-4.0,87,strong_watch,"{""conf_medium"": 6, ""trigger_strong"": 10, ""chart_70"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5}",2,1,3,,,0,,,
20260507,223250,드림씨아이에스,KOSDAQ,바이오,덕우전자와 큐리바이오 사업 협력 MOU 공개 및 특구재단의 글로벌 PoC·투자 연계(바이오 오픈이노베이션)로 BDC 펀드 수혜 기대,disclosure,medium,"바이오, 글로벌 PoC, BDC 펀드, 큐리바이오 사업 협력 MOU, 특구재단 기술검증",65,high,78.41,18.71,23.63,25.02,0.0,100.0,True,False,recovering,strong_close,ma20_recovery,6250.0,7030.0,7120.0,6740.0,,,1.28,-4.13,,,22.9,-22.05,22.9,-22.05,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,53,neutral,"{""conf_medium"": 6, ""trigger_strong"": 10, ""breakout_20d"": 6, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""distance_ma20"": -12}",1,1,3,,,0,,,
20260507,138080,오이솔루션,KOSDAQ,통신장비/광통신 (AI 데이터센터 수요),AI EXPO 2026에서 '국내 최초 100G EML' 등 차세대 AI 데이터센터용 광통신 부품 공개,disclosure,medium,"AI 데이터센터, 광통신 부품, 100G EML, AI 엑스포 공개, 데이터센터 인터커넥트",93,high,64.82,6.19,7.83,24.83,26.2,73.8,True,True,strong_uptrend,normal,volume_breakout,54000.0,52800.0,53300.0,48750.0,,,0.95,-7.67,,,7.58,-12.78,7.58,-12.78,False,entry_risk_high,,,not_eligible,,,79,watch,"{""conf_medium"": 6, ""trigger_strong"": 10, ""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20}",1,1,3,,,0,,,
20260507,010170,대한광통신,KOSDAQ,광통신/통신장비,엔비디아·코닝의 차세대 AI 데이터센터용 광섬유(공동 패키징 광학) 파트너십 소식으로 광통신 부품 수요 확대 기대,rumor,medium,"AI 데이터센터, 광통신, 공동 패키징 광학, 광섬유 공급계약, 투자경고 지정예고",93,low,55.29,1.93,2.56,32.14,6.2,93.8,True,True,strong_uptrend,strong_close,trend_continuation,21800.0,21350.0,22350.0,29100.0,,,4.68,36.3,,,47.54,-3.51,47.54,-3.51,False,distance_ma20_overheat,,,not_eligible,,,69,watch,"{""conf_medium"": 6, ""chart_80"": 12, ""breakout_60d"": 8, ""close_pos_70"": 5, ""distance_ma20"": -12}",3,1,3,,,0,,,
20260507,159010,아스플로,KOSDAQ,반도체,K-반도체 호황으로 인한 소부장(장비·소재) 관련 외국인 순매수 확대,rumor,medium,"반도체 투자 확대, 소부장(장비·소재) 수주증가, 외국인 순매수, 장비·공정 수요 증가",66,high,83.43,4.4,6.41,54.24,36.0,64.0,True,True,strong_uptrend,normal,trend_continuation,13800.0,13650.0,14500.0,14790.0,,,6.23,8.35,,,24.47,-5.49,24.47,-5.49,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,30,avoid,"{""conf_medium"": 6, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12}",1,1,3,,,0,,,
20260507,317330,덕산테코피아,KOSDAQ,수급,미래에셋 집계 '상위 1%(초고수)'의 순매수 포착 및 KB증권 집계에서 '미성년자 주식 선물' 거래건수 상위권(거래건수 비중 약 3%)으로 노출된 수급·심리적 매수 유입,rumor,medium,"수급(초고수) 매수, 미성년자 주식 선물 상위권, 반도체·디스플레이 소재 수혜, 북미 전해액 공장 가동 기대, 전고체 전해액 기대",81,high,76.32,2.19,2.95,34.89,1.7,40.7,True,True,strong_uptrend,gap_up,trend_continuation,31250.0,30300.0,30000.0,27900.0,,,-0.99,-7.92,,,6.11,-14.19,6.11,-14.19,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,44,weak,"{""conf_medium"": 6, ""chart_80"": 12, ""breakout_60d"": 8, ""entry_risk_high"": -20, ""distance_ma20"": -12}",2,1,3,,,0,,,
20260507,199800,툴젠,KOSDAQ,바이오,종자사업 연내 기술이전 목표 공시·가뭄내성 고추 딜(CEO 인터뷰),disclosure,medium,"유전자편집(크리스퍼), 종자 기술이전, 가뭄내성 고추, 연내 기술이전 목표, 연구협력·라이센스",87,high,70.65,1.59,2.17,36.65,2.2,97.8,True,True,strong_uptrend,strong_close,trend_continuation,118500.0,125000.0,122800.0,138200.0,,,-1.76,10.56,,,13.6,-3.36,13.6,-3.36,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,59,neutral,"{""conf_medium"": 6, ""trigger_strong"": 10, ""chart_80"": 12, ""breakout_60d"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""distance_ma20"": -12}",1,1,3,,,0,,,
20260507,041440,현대에버다임,KOSDAQ,건설·인프라(재건) / 건설장비·부품,미·이란 종전 협상 기대감으로 촉발된 재건·인프라 수혜(재건 관련주·건설장비·부품 섹터 동반 급등),rumor,medium,"미·이란 종전 협상 기대, 재건·인프라 수혜, 건설장비·부품 수요 회복, 국내 인프라·건설 수주 확대, 중동 인프라 투자 확대",96,low,68.07,20.87,23.45,11.65,42.4,57.6,True,True,strong_uptrend,normal,trend_continuation,10430.0,9980.0,10130.0,9080.0,,,1.5,-9.02,,,1.9,-11.12,1.9,-11.12,True,,9980.0,9580.8,stop_loss,20260511,-4.0,84,strong_watch,"{""conf_medium"": 6, ""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8}",2,1,3,,,0,,,
20260507,178320,서진시스템,KOSDAQ,수급/기업공시,1800억 유상증자 계획 및 주요 주주(신한證·하나證·SKS PE) 잔류로 희석 우려 완화,disclosure,high,"AI 인프라, 통신장비 수요, 기관 수급, 1800억 유상증자, 주요주주 잔류, 증자 단가·청약률",70,low,73.33,1.83,2.37,29.14,31.6,68.4,True,True,strong_uptrend,normal,trend_continuation,68100.0,68100.0,66100.0,69100.0,,,-2.94,1.47,,,4.41,-6.02,4.41,-6.02,False,distance_ma20_overheat,,,not_eligible,,,76,watch,"{""conf_high"": 12, ""trigger_strong"": 10, ""chart_70"": 8, ""breakout_60d"": 8, ""distance_ma20"": -12}",1,1,3,,,0,,,
20260507,323350,다원넥스뷰,KOSDAQ,반도체,AI 데이터센터·HBM 수요 확대에 따른 반도체 장비·후공정 수요 증가(레이저 장비·공정용 소재/특수가스 수요 확대로 연관),technical,medium,"반도체, AI 데이터센터, HBM 수요 확대, 후공정 장비 수요, 레이저 장비, 특수가스/공정용 소재",67,high,75.14,3.4,4.56,35.61,11.1,88.9,True,False,recovering,strong_close,ma20_recovery,17200.0,17890.0,22350.0,22350.0,,,24.93,24.93,,,43.38,-2.96,43.38,-2.96,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,43,weak,"{""conf_medium"": 6, ""breakout_20d"": 6, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""distance_ma20"": -12}",3,1,3,,,0,,,
20260507,377480,마음AI,KOSDAQ,AI / 로보틱스 (피지컬 AI),엑스포·컨퍼런스 참가 및 ‘피지컬 AI’(데이터 공장·제어·실증) 관련 집중 보도,rumor,medium,"피지컬 AI, 엣지 로보틱스, AI 엑스포, 데이터 공장 구축, 제어·실증 플랫폼",82,high,70.75,32.84,36.6,10.74,50.1,49.9,True,True,uptrend,long_upper_shadow,trend_continuation,17450.0,18080.0,18060.0,16170.0,,,-0.11,-10.56,,,8.41,-14.77,8.41,-14.77,False,"entry_risk_high, upper_shadow_overheat",,,not_eligible,,,52,neutral,"{""conf_medium"": 6, ""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""entry_risk_high"": -20, ""upper_shadow"": -12}",1,1,3,,,0,,,
20260507,222800,심텍,KOSDAQ,반도체 소부장,소캠2 매출 본격화로 인한 수익성 개선(1분기 흑자 전환 및 애널리스트 목표가 상향),earnings,high,"반도체 소부장, 어닝 서프라이즈, 소캠2 매출본격화, 1분기 흑자 전환, 애널리스트 목표가 상향",62,high,85.69,2.01,2.78,31.82,40.2,59.8,True,True,strong_uptrend,gap_up,trend_continuation,106500.0,103900.0,115800.0,111500.0,,,11.45,7.31,,,15.3,-4.72,15.3,-4.72,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,38,weak,"{""conf_high"": 12, ""trigger_strong"": 10, ""breakout_60d"": 8, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12}",1,1,3,,,0,,,
20260507,013310,아진산업,KOSDAQ,정책/산업(자동차부품),수입 전기차 확대에 대응한 '전기차 부품 보호·생산촉진 세제' 요구(국내 부품생태계 지원 필요성 부각),policy,medium,"수입 전기차 확대, 생산촉진세제, 국내 부품생태계, 전기차 부품 보호 정책",62,extreme,86.96,11.91,13.77,23.58,50.0,50.0,True,True,strong_uptrend,long_upper_shadow,trend_continuation,4270.0,4360.0,4335.0,3940.0,,,-0.57,-9.63,,,12.27,-12.61,12.27,-12.61,False,"entry_risk_high, upper_shadow_overheat",,,not_eligible,,,40,weak,"{""conf_medium"": 6, ""trigger_strong"": 10, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""upper_shadow"": -12}",1,1,3,,,0,,,
20260507,078150,HB테크놀러지,KOSDAQ,반도체 부품/소재 (유리기판 테마),유리기판 관련주 집중매수(인텔·애플 동맹 기대에 따른 유리기판株 무더기 강세),rumor,medium,"유리기판, 반도체 부품·소재, 외국인 순매수, 인텔 애플 동맹, 유리기판 공급계약, 상한가 연속",64,extreme,88.1,11.22,17.35,61.66,37.3,45.8,True,True,strong_uptrend,gap_up,trend_continuation,4530.0,4300.0,4830.0,4535.0,,,12.33,5.47,,,42.79,-4.42,42.79,-4.42,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,30,avoid,"{""conf_medium"": 6, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12}",2,1,3,,,0,,,
20260507,191420,테고사이언스,KOSDAQ,바이오,국산 세포치료제 '카티라이프'의 첫 글로벌 진출 소식이 국내 세포치료·재생의학주에 긍정적 모멘텀(산업 전반의 해외진출 기대감),rumor,medium,"세포치료제, 국산글로벌진출, 카티라이프 글로벌 론칭, 임상/허가 해외, 기술이전/라이선스",68,high,47.92,13.87,14.47,3.72,54.5,45.5,True,False,recovering,long_upper_shadow,ma20_recovery,13200.0,13000.0,13160.0,11830.0,,,1.23,-9.0,,,5.46,-9.92,5.46,-9.92,False,"entry_risk_high, upper_shadow_overheat",,,not_eligible,,,38,weak,"{""conf_medium"": 6, ""breakout_20d"": 6, ""value_ratio_3x"": 8, ""entry_risk_high"": -20, ""upper_shadow"": -12}",1,1,3,,,0,,,
20260508,007460,에이프로젠,KOSPI,바이오,FDA·EMA에서 '임상 3상 생략' 확인(AP063 규제 전략 좌우) — AP063 BLA(품목허가) 제출 가속화 및 PPQ 생산검증 단계 진입,disclosure,high,"바이오시밀러, 규제허가 기조, 임상 3상 생략, AP063 BLA 제출, PPQ 생산 검증",64,extreme,,1.4,20.96,794.46,31.1,8.9,True,True,uptrend,gap_up,trend_continuation,4530.0,4530.0,4000.0,,,,-11.7,,,,14.79,-18.43,14.79,-18.43,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,56,neutral,"{""conf_high"": 12, ""trigger_strong"": 10, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""entry_risk_high"": -20, ""distance_ma20"": -12}",4,1,2,,,0,,,
20260508,003060,에이프로젠바이오로직스,KOSPI,바이오,무상병합(감자)에 따른 주권 변경상장(주식 병합 15대1 효과로 유통주식수 급감),disclosure,high,"바이오, 주식병합(감자), 15대1 무상병합, 주권변경상장, AP063 임상3상 생략",64,extreme,,0.65,9.28,744.97,32.9,3.7,True,True,uptrend,gap_up,trend_continuation,3480.0,3310.0,2900.0,,,,-12.39,,,,13.9,-17.07,13.9,-17.07,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,56,neutral,"{""conf_high"": 12, ""trigger_strong"": 10, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""entry_risk_high"": -20, ""distance_ma20"": -12}",5,1,2,,,14,stock_news:4; search:에이프로젠바이오로직스:10,2026-05-07 11:08,0
20260508,012205,계양전기우,KOSPI,수급/테마(로봇·전장),보스턴다이내믹스 아틀라스 영상 공개로 촉발된 현대차그룹·로봇·전장주 랠리에 따른 우선주 수급 쏠림(보통주 강세에 우선주 동반 급등),technical,high,"로봇, 전장/자동차부품, 보스턴다이내믹스 아틀라스 영상, 우선주 수급 쏠림, 유상증자(주주배정·실권주)",72,high,64.76,1.77,2.04,23.1,0.0,100.0,False,False,strong_uptrend,strong_close,momentum_watch,10400.0,9750.0,13520.0,,,,38.67,,,,80.21,-0.41,80.21,-0.41,False,entry_risk_high,,,not_eligible,,,55,neutral,"{""conf_high"": 12, ""chart_70"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20}",7,1,2,,,0,,,
20260508,307950,현대오토에버,KOSPI,로보틱스 / 피지컬 AI,보스턴다이나믹스 '아틀라스' 양산형 모델 작동 영상 공개 및 나스닥 상장 추진 소식 → 그룹 로봇 상용화 기대에 따른 현대차그룹 SI(로봇 오케스트레이션·MES·ERP 연동) 수혜 기대,rumor,high,"로보틱스, 피지컬 AI, 로봇 SI(시스템 통합), MES·ERP 연동, 아틀라스 양산형 영상 공개, 나스닥 상장 추진",91,high,77.0,9.45,12.66,34.29,0.0,100.0,True,True,strong_uptrend,strong_close,volume_breakout,592000.0,574000.0,635000.0,,,,10.63,,,,17.77,-2.44,17.77,-2.44,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,63,neutral,"{""conf_high"": 12, ""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""distance_ma20"": -12}",4,1,2,,,0,,,
20260508,000500,가온전선,KOSPI,AI 인프라,AI 데이터센터 투자 확대에 따른 고용량 전력 케이블·전선 수요 급증 기대(데이터센터 전력 케이블 공급 수혜),rumor,medium,"AI 데이터센터, 전력 인프라 투자, 고용량 전력 케이블 수요, 데이터센터 전력 케이블 공급계약, 거래대금 급증",69,extreme,97.05,2.27,5.39,131.16,0.0,100.0,True,True,strong_uptrend,strong_close,trend_continuation,477000.0,0.0,477000.0,,,,,,,,,,,,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,35,weak,"{""conf_medium"": 6, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12}",9,1,2,,,0,,,
20260508,011000,진원생명과학,KOSPI,구조조정,51억 규모 CB 납입으로 구조조정(감자 일정 변경·임시주총 연기) 속도 가속화,disclosure,high,"구조조정, 의무보유 해제, 51억 CB 납입, 감자 일정 변경, 임시주총 연기",59,high,61.37,0.95,0.96,22.36,0.0,100.0,False,False,recovering,strong_close,momentum_watch,1129.0,1304.0,1111.0,,,,-14.8,,,,7.36,-28.68,7.36,-28.68,False,"entry_risk_high, chart_score_low, value_ratio_low",,,not_eligible,,,32,avoid,"{""conf_high"": 12, ""trigger_strong"": 10, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""chart_below_60"": -15, ""value_ratio_low"": -10}",5,1,2,,,0,,,
20260508,012200,계양전기,KOSPI,수급/테마,보스턴다이내믹스 '아틀라스' 영상 공개에 따른 로봇·전장 테마 수급 유입 (전동공구·자동차용 모터 관련 기대감으로 계양전기 매수 집중),technical,medium,"로봇·휴머노이드, 전장부품/자동차모터, 아틀라스 영상 공개, 유상증자 409억원, 단기차입 100억원",75,high,69.41,5.9,7.25,24.88,0.0,100.0,True,False,recovering,strong_close,ma20_recovery,8480.0,7640.0,8460.0,,,,10.73,,,,43.85,-4.97,43.85,-4.97,False,entry_risk_high,,,not_eligible,,,63,neutral,"{""conf_medium"": 6, ""chart_70"": 8, ""breakout_20d"": 6, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20}",4,1,2,,,0,,,
20260508,006345,대원전선우,KOSPI,전력기기/전선 (수요·테마성 급등),미국 AI 인프라(데이터센터) 수요 증가로 인한 전력케이블·전력공급설비 수혜,rumor,medium,"AI 인프라, 데이터센터 전력케이블, 전력기기 강세, 미국 인프라 수요, 전선 공급계약",61,extreme,98.33,1.13,2.7,195.63,0.0,100.0,True,True,strong_uptrend,strong_close,trend_continuation,21800.0,0.0,21800.0,,,,,,,,,,,,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,27,avoid,"{""conf_medium"": 6, ""breakout_60d"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12}",8,1,2,,,0,,,
20260508,044820,코스맥스비티아이,KOSPI,바이오/헬스케어(뷰티·헬스 융합),미국 AI 헬스케어사와 '개인 맞춤형 뷰티 큐레이션' MOU 체결(피부사진·웨어러블 기반 건강데이터 연동) 및 이후 건강기능식품 사업 확대 보도,contract,medium,"뷰티-헬스케어 융합, AI 개인맞춤, 개인 맞춤형 뷰티 큐레이션, 웨어러블 피부 데이터, 건강기능식품 진출",83,extreme,78.37,39.86,50.53,25.01,28.2,71.8,True,True,strong_uptrend,gap_up,volume_breakout,22650.0,23250.0,21450.0,,,,-7.74,,,,0.86,-14.84,0.86,-14.84,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,67,watch,"{""conf_medium"": 6, ""trigger_strong"": 10, ""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""distance_ma20"": -12}",1,1,2,,,0,,,
20260508,004710,한솔테크닉스,KOSPI,수급/그룹 M&A(지배구조 변화),한솔그룹의 M&A·지배력 강화 기대(그룹 차원의 신사업 확장·재편 보도),rumor,medium,"M&A, 지배구조 개편, 계열사 흡수합병, 신사업 투자처 공개, 지분율 변동공시",83,high,73.23,2.66,3.75,41.94,11.3,88.7,True,True,strong_uptrend,strong_close,trend_continuation,10880.0,11330.0,14140.0,,,,24.8,,,,36.8,-1.06,36.8,-1.06,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,57,neutral,"{""conf_medium"": 6, ""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""distance_ma20"": -12}",4,1,2,,,0,,,
20260508,013000,세우글로벌,KOSPI,수급,"한국거래소 투자주의종목 지정(단일계좌 순매수 675,000주, 상장주식수 대비 2.35%)",disclosure,high,"수급 집중, 시장경보제도(투자주의종목), 화학 업종 랠리, 단일계좌 순매수 675, 000주, 상장주식수 대비 2.35%, 거래소 공시 지속 여부",95,low,76.0,15.25,18.16,19.04,28.9,71.1,True,True,strong_uptrend,normal,volume_breakout,1498.0,1490.0,1433.0,,,,-3.83,,,,8.72,-9.93,8.72,-9.93,True,,1490.0,1430.4,stop_loss,20260511,-4.0,100,strong_watch,"{""conf_high"": 12, ""trigger_strong"": 10, ""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5}",3,1,2,,,0,,,
20260508,002020,코오롱,KOSPI,구조조정/자산매각,저수익 소재·패션 사업부 일부 매각 검토(매각 추진 가능성),rumor,medium,"사업부 매각, 구조조정, 승계 리더십, 소재·패션 부문 매각, 풍력·수처리 자산 재편",93,high,76.05,4.62,5.76,28.5,11.0,89.0,True,True,strong_uptrend,strong_close,trend_continuation,83600.0,82300.0,80600.0,,,,-2.07,,,,7.17,-4.98,7.17,-4.98,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,57,neutral,"{""conf_medium"": 6, ""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""distance_ma20"": -12}",1,1,2,,,0,,,
