signal_date,ticker,name,market,main_theme,specific_signal,trigger_type,confidence,watch_keywords,chart_score,entry_risk,rsi14,volume_ratio_20d,value_ratio_20d,distance_ma20_pct,upper_shadow_pct,close_position_pct,high_20d_breakout,high_60d_breakout,trend_state,candle_state,pattern,close_on_signal_date,entry_price_next_open,exit_close_1d,exit_close_3d,exit_close_5d,exit_close_10d,return_1d,return_3d,return_5d,return_10d,max_gain_5d,max_drawdown_5d,max_gain_10d,max_drawdown_10d,strategy_eligible,exclusion_reasons,strategy_entry_price,strategy_exit_price,strategy_exit_reason,strategy_exit_date,strategy_return_pct,profitability_score,score_label,score_breakdown,consecutive_days,cluster_size,bars_available,note,reason_unknown_category,article_count,article_origin_dist,latest_article_date,trigger_lag_candidate
20260511,017900,광전자,KOSPI,반도체(장비·부품) 테마성 수급,반도체 '도핑 제어' 기술·공정 개선 기대에 따른 장비·부품 수요 확대(업종 모멘텀),technical,medium,"반도체 장비·부품, 반도체 공정개선, 도핑 제어 기술 상용화, WFE 수요 확대, 부품 공급계약",63,medium,46.97,1.71,1.84,10.76,38.8,61.2,False,False,uptrend,normal,momentum_watch,13200.0,14000.0,12610.0,,,,-9.93,,,,0.86,-19.79,0.86,-19.79,True,,14000.0,13440.0,stop_loss,20260512,-4.0,56,neutral,"{""conf_medium"": 6}",1,1,1,,,0,,,
20260511,031820,아이티센씨티에스,KOSPI,수급 (AI·클라우드/IT서비스 테마),AI 인프라·클라우드·디지털전환(DX) 투자 기대감에 따른 IT서비스 섹터 순환매(업종·정책 기대감 기반 매수),unknown,low,"AI 인프라 투자, 클라우드 전환(DX), IT서비스 순환매, 공공·금융 클라우드 수주, AI 데이터센터 확충, 디지털 전환 컨설팅 수요",85,high,87.64,13.04,15.89,24.23,24.0,76.0,True,True,strong_uptrend,strong_close,volume_breakout,9540.0,9590.0,8580.0,,,,-10.53,,,,0.1,-11.26,0.1,-11.26,False,"confidence_low, trigger_unknown, entry_risk_high",,,not_eligible,,,8,avoid,"{""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""conf_low"": -25, ""trigger_unknown"": -20, ""entry_risk_high"": -20, ""rsi_overheat"": -10}",1,1,1,,theme_only_supply,12,stock_news:2; search:아이티센씨티에스:10,2026-05-11 16:57,-1
20260511,004150,한솔홀딩스,KOSPI,M&A,"반도체 사업 전환을 위해 4,000억 원 규모 M&A 집행(한솔그룹의 대규모 인수·투자 집행)",contract,medium,"M&A, 반도체 전환, 오픈이노베이션, 4, 000억 M&A, 인수 대상(반도체 소재/장비), 벤처스튜디오 투자",68,extreme,81.86,15.43,18.24,20.76,54.7,45.3,True,True,strong_uptrend,long_upper_shadow,trend_continuation,4150.0,4040.0,3840.0,,,,-4.95,,,,0.37,-8.66,0.37,-8.66,False,"entry_risk_high, upper_shadow_overheat",,,not_eligible,,,40,weak,"{""conf_medium"": 6, ""trigger_strong"": 10, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""upper_shadow"": -12}",1,1,1,,,0,,,
20260511,336260,두산퓨얼셀,KOSPI,수소·연료전지,608억 규모 연료전지 시스템 공급계약(공시) 및 SOFC 상용화 기대,contract,high,"수소 연료전지, SOFC 상용화, 연료전지 시스템 공급계약 608억, 수주 납품 일정, 그룹 내 수주 연계",52,extreme,90.04,1.53,2.5,74.79,37.8,62.2,True,True,strong_uptrend,normal,trend_continuation,96700.0,99000.0,92700.0,,,,-6.36,,,,0.61,-14.14,0.61,-14.14,False,"entry_risk_high, chart_score_low, distance_ma20_overheat",,,not_eligible,,,23,avoid,"{""conf_high"": 12, ""trigger_strong"": 10, ""breakout_60d"": 8, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12, ""chart_below_60"": -15}",1,1,1,,,0,,,
20260511,012610,경인양행,KOSPI,화학·소재,화학·첨단소재 업황 랠리(2차전지·디스플레이용 소재 수요 회복)로 인한 동반 상승,technical,medium,"화학업종 랠리, 2차전지 소재 수요, OLED·디스플레이 소재 공급망, 디스플레이용 소재 수주, 인천 중소형주 수혜",63,high,75.04,3.4,4.0,21.96,39.8,60.2,False,False,strong_uptrend,normal,momentum_watch,5770.0,5800.0,5270.0,,,,-9.14,,,,7.41,-10.34,7.41,-10.34,False,entry_risk_high,,,not_eligible,,,44,weak,"{""conf_medium"": 6, ""value_ratio_3x"": 8, ""entry_risk_high"": -20}",1,1,1,,,0,,,
20260511,109070,주성코퍼레이션,KOSPI,반도체·부품주,파인·주성그룹 승계 관련 보도 및 오르비텍 M&A 재구성 논의로 인한 지분·인수 관련 기대감,rumor,medium,"반도체·부품주, 기업승계, 인수합병 재구성, 승계 관련 지분 거래, 수급·거래상위 강세",63,medium,45.97,1.58,1.46,4.21,31.0,69.0,False,False,uptrend,normal,momentum_watch,1860.0,1913.0,1886.0,,,,-1.41,,,,4.39,-7.48,4.39,-7.48,False,value_ratio_low,,,not_eligible,,,46,weak,"{""conf_medium"": 6, ""value_ratio_low"": -10}",1,1,1,,,0,,,
20260511,000660,SK하이닉스,KOSPI,반도체,AI 수요 급증에 따른 메모리(HBM·D램) 공급부족·가격 상승 기대(메모리 슈퍼사이클),rumor,high,"AI 데이터센터, 메모리 수급(공급부족), 메모리 슈퍼사이클, HBM 수요 급증, D램 가격 상승, Capex Discipline(설비투자 축소 가능성)",44,extreme,97.72,1.83,2.67,44.13,56.1,43.9,True,True,strong_uptrend,long_upper_shadow,trend_continuation,1880000.0,1944000.0,1835000.0,,,,-5.61,,,,1.18,-7.2,1.18,-7.2,False,"entry_risk_high, chart_score_low, upper_shadow_overheat, distance_ma20_overheat",,,not_eligible,,,1,avoid,"{""conf_high"": 12, ""breakout_60d"": 8, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""upper_shadow"": -12, ""distance_ma20"": -12, ""chart_below_60"": -15}",1,1,1,,,0,,,
20260511,000990,DB하이텍,KOSPI,반도체,AI 서버·데이터센터용 메모리(HBM) 및 시스템반도체 수요 기대에 따른 반도체 업종 동반 랠리(기관 순매수·상대강도·이격도 과열),technical,medium,"반도체, AI 데이터센터, HBM 수요 확대, 시스템반도체 파운드리, 기관 순매수, 투자주의종목 지정",52,extreme,85.95,1.89,2.57,37.09,39.7,60.3,True,True,strong_uptrend,normal,trend_continuation,186700.0,184200.0,165800.0,,,,-9.99,,,,0.0,-12.0,0.0,-12.0,False,"entry_risk_high, chart_score_low, distance_ma20_overheat",,,not_eligible,,,7,avoid,"{""conf_medium"": 6, ""breakout_60d"": 8, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12, ""chart_below_60"": -15}",1,1,1,,,0,,,
20260511,011070,LG이노텍,KOSPI,반도체,AI 서버용 FC-BGA(플립칩 BGA) 기판 매출 급증 및 스마트폰 고사양 카메라 모듈 수요 회복,earnings,medium,"AI 서버 투자, 반도체 패키징(FC-BGA), 스마트폰 고사양 카메라 모듈, FC-BGA 매출 급증, 고사양 카메라 모듈 수요, 기관 순매수",67,extreme,89.73,1.08,1.49,36.26,17.2,82.8,True,True,strong_uptrend,strong_close,trend_continuation,688000.0,712000.0,696000.0,,,,-2.25,,,,2.53,-10.25,2.53,-10.25,False,"entry_risk_high, value_ratio_low, distance_ma20_overheat",,,not_eligible,,,27,avoid,"{""conf_medium"": 6, ""trigger_strong"": 10, ""breakout_60d"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12, ""value_ratio_low"": -10}",2,1,1,,,0,,,
20260511,006370,대구백화점,KOSPI,오프라인 유통/지역 상권,unknown,unknown,low,"지역 소비·상권 회복, 오프라인 유통 회복, 지역 축제·이벤트, 바디프랜드 헬스케어 로봇 전시, 음식물처리기 팝업스토어, 동성로 축제 체험부스",46,medium,43.36,1.09,1.05,-0.9,23.9,76.1,False,False,below_ma20,normal,momentum_watch,5950.0,5960.0,5580.0,,,,-6.38,,,,2.01,-9.23,2.01,-9.23,False,"confidence_low, trigger_unknown, chart_score_low, value_ratio_low",,,not_eligible,,,0,avoid,"{""close_pos_70"": 5, ""conf_low"": -25, ""trigger_unknown"": -20, ""chart_below_60"": -15, ""value_ratio_low"": -10}",1,1,1,,weak_name_link,10,search:대구백화점:10,2026-05-07 00:00,4
20260511,006110,삼아알미늄,KOSPI,수급/원자재(비철금속) & 시장감시(수급·수급리스크),한국거래소의 투자경고 지정 및 매매거래정지(예고) 공시·언급(시장감시에 따른 거래정지 리스크),disclosure,high,"투자경고·매매정지 리스크, LME 알루미늄 4월 급등(수급 우려), 2차전지 양극박 수요 회복, 사모펀드 대규모 엑시트(회수)",85,high,75.53,0.64,0.83,22.98,9.8,90.2,True,True,strong_uptrend,normal,trend_continuation,79300.0,79300.0,79300.0,,,,0.0,,,,7.69,-16.77,7.69,-16.77,False,"entry_risk_high, value_ratio_low",,,not_eligible,,,67,watch,"{""conf_high"": 12, ""trigger_strong"": 10, ""chart_80"": 12, ""breakout_60d"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""value_ratio_low"": -10}",6,1,1,,,13,stock_news:3; search:삼아알미늄:10,2026-05-07 00:00,4
20260511,012330,현대모비스,KOSPI,M&A / 구조조정,램프사업부 매각 진행 및 일부 노조(김천지회)와의 고용승계 합의서 체결로 매각 불확실성 완화,disclosure,medium,"사업부 매각, 노사갈등, 램프사업부 인수협상 OP모빌리티, 고용승계 합의서, 우선협상대상자",66,extreme,75.0,3.08,3.81,26.14,51.5,48.5,True,True,strong_uptrend,long_upper_shadow,trend_continuation,553000.0,595000.0,548000.0,,,,-7.9,,,,2.02,-11.76,2.02,-11.76,False,"entry_risk_high, upper_shadow_overheat, distance_ma20_overheat",,,not_eligible,,,38,weak,"{""conf_medium"": 6, ""trigger_strong"": 10, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""entry_risk_high"": -20, ""upper_shadow"": -12, ""distance_ma20"": -12}",3,1,1,,,0,,,
20260511,002900,TYM,KOSPI,실적,1분기 영업이익 350억원 발표(전년比 131% 증가) — 어닝 서프라이즈,earnings,high,"어닝 서프라이즈, 농기계 수요, 원가율 개선, 1분기 영업이익 350억, 영업이익 전년比 131%↑",89,low,82.37,2.7,3.21,19.62,0.0,100.0,True,True,strong_uptrend,normal,trend_continuation,9140.0,9460.0,9000.0,,,,-4.86,,,,4.65,-7.93,4.65,-7.93,True,,9460.0,9081.6,stop_loss,20260512,-4.0,95,strong_watch,"{""conf_high"": 12, ""trigger_strong"": 10, ""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""rsi_overheat"": -10}",1,1,1,,,0,,,
20260511,02826K,삼성물산우B,KOSPI,수급(개인투자자 매수·테마성 수급),동학개미 중심의 우선주 집중 매수로 인한 단기 수급 급등(대형주 대체매수·우선주 프리미엄 확대),technical,medium,"개인(동학개미) 매수, 우선주 프리미엄 확대, 대형주 대체매수, 단기 수급 과열",58,extreme,89.08,3.68,4.66,30.87,7.9,22.2,False,False,strong_uptrend,gap_up,momentum_watch,265000.0,269000.0,254500.0,,,,-5.39,,,,5.02,-7.06,5.02,-7.06,False,"entry_risk_high, chart_score_low, distance_ma20_overheat",,,not_eligible,,,7,avoid,"{""conf_medium"": 6, ""value_ratio_3x"": 8, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12, ""chart_below_60"": -15}",1,1,1,,,0,,,
20260511,402340,SK스퀘어,KOSPI,반도체·수급(대형주 쏠림),HBM(고대역폭 메모리) 수요 증가 및 메모리 업황 회복에 따른 반도체 대형주 급등 → 시가총액 쏠림으로 지주·그룹주(대형) 동반 상승,technical,medium,"반도체, 대형주 시총 쏠림, HBM 수요 증가, 메모리 가격 회복, 프로그램매수(사이드카)",67,extreme,99.22,1.99,2.8,46.98,24.0,76.0,True,True,strong_uptrend,normal,trend_continuation,1187000.0,1220000.0,1126000.0,,,,-7.7,,,,0.9,-9.92,0.9,-9.92,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,27,avoid,"{""conf_medium"": 6, ""breakout_60d"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12}",1,1,1,,,0,,,
20260511,452200,민테크,KOSDAQ,수급/테마(반도체·로봇 관련 수급),배터리 진단 기술 성장성 부각에 따른 테마성 매수(반도체·로봇·전력기기 순환매) 및 투자경고(투자유의) 지정 예고에 따른 변동성 확대,technical,medium,"반도체 밸류체인, 로봇·AI 인프라, 배터리 진단 기술 성장성, 투자유의종목 지정 예고(거래소 공시), 이격도 과열·단기 수급 쏠림",73,extreme,84.82,29.37,41.47,59.79,0.0,100.0,True,True,uptrend,strong_close,volume_breakout,4485.0,4465.0,4490.0,,,,0.56,,,,16.46,-8.73,16.46,-8.73,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,43,weak,"{""conf_medium"": 6, ""chart_70"": 8, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12}",1,1,1,,,0,,,
20260511,320000,한울반도체,KOSDAQ,수급,액면병합(주식병합) 실시 및 거래정지 해제 → 액면병합 후 첫 거래일 상한가,disclosure,high,"액면병합, 거래정지 해제, 유통주식수 감소, 첫 거래일 상한가, 수급개선",72,extreme,,46.98,65.4,60.23,0.0,100.0,True,True,recovering,strong_close,volume_breakout,12960.0,13260.0,13330.0,,,,0.53,,,,25.19,-2.11,25.19,-2.11,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,69,watch,"{""conf_high"": 12, ""trigger_strong"": 10, ""chart_70"": 8, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""distance_ma20"": -12}",1,1,1,,,0,,,
20260511,051780,큐로홀딩스,KOSDAQ,policy,공정거래위원회 공시대상기업집단(자산 5조원 이상) 신규 편입 공시(큐로홀딩스 계열 QCP그룹 명기),policy,medium,"공정거래위원회 지정, 대기업집단 편입, QCP그룹 전환 공시, 공시의무·내부거래 규제 확대",63,high,,31.46,41.38,28.07,0.0,0.0,True,False,recovering,gap_up,ma20_recovery,4725.0,5770.0,6140.0,,,,6.41,,,,6.41,-5.72,6.41,-5.72,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,48,weak,"{""conf_medium"": 6, ""trigger_strong"": 10, ""breakout_20d"": 6, ""value_ratio_3x"": 8, ""entry_risk_high"": -20, ""distance_ma20"": -12}",2,1,1,,,0,,,
20260511,254490,미래반도체,KOSDAQ,반도체,반도체 장비주 동반 강세(삼전닉스·오로스테크놀로지 랠리)로 인한 장비 섹터 수혜 기대,rumor,medium,"반도체 장비, 메모리 AI 수요, 장비주 수주 증가, D램 서버 수요",69,extreme,93.64,3.37,5.39,77.45,0.0,100.0,True,True,strong_uptrend,strong_close,trend_continuation,40100.0,40250.0,35600.0,,,,-11.55,,,,3.35,-15.28,3.35,-15.28,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,35,weak,"{""conf_medium"": 6, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12}",1,1,1,,,0,,,
20260511,215790,이노인스트루먼트,KOSDAQ,수급/테마(광통신·통신장비),AI 데이터센터·5G 네트워크 투자 확대로 인한 광네트워크(OTDR·광융착접속기 등) 장비 수요 기대에 따른 테마성 수급 유입,rumor,medium,"AI 데이터센터, 광통신 인프라, 5G 네트워크 투자, OTDR·광융착접속기 수요, 광네트워크 품질검사 장비",40,high,36.45,0.78,0.58,-13.47,0.0,100.0,False,False,below_ma20,strong_close,momentum_watch,1987.0,2080.0,2305.0,,,,10.82,,,,19.71,-11.88,19.71,-11.88,False,"entry_risk_high, chart_score_low, value_ratio_low",,,not_eligible,,,16,avoid,"{""conf_medium"": 6, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""chart_below_60"": -15, ""value_ratio_low"": -10}",1,1,1,,,12,stock_news:2; search:이노인스트루먼트:10,2026-05-11 13:22,-1
20260511,032580,피델릭스,KOSDAQ,반도체,반도체 업황 개선·AI 서버 수요 확산에 따른 메모리 팹리스·오토모티브용 저전력·고신뢰성 메모리 수요 기대,technical,medium,"AI 데이터센터, 메모리 팹리스, 오토모티브 메모리, 저전력 고신뢰성 메모리, PSRAM 모바일 DDR, 시리얼 NOR 플래시",61,extreme,96.53,3.37,4.84,48.51,0.0,0.0,True,True,strong_uptrend,gap_up,trend_continuation,1901.0,2470.0,2470.0,,,,0.0,,,,0.0,0.0,0.0,0.0,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,30,avoid,"{""conf_medium"": 6, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12}",4,1,1,,,0,,,
20260511,081150,티플랙스,KOSDAQ,수급,"김영국 회장 장내 매수로 보유지분 10.46%→11.34%(총 21만3990주 추가 취득, 4/29~5/7 취득단가 3,587~3,713원)",disclosure,high,"지배구조·수급, 반도체 밸류체인, 장내 매수 지분 확대, 스테인리스 특수강 공급, 산업용 소재 수요 확대",99,high,70.1,23.01,29.02,24.8,0.0,100.0,True,True,strong_uptrend,strong_close,volume_breakout,4600.0,4730.0,4250.0,,,,-10.15,,,,0.63,-11.42,0.63,-11.42,False,entry_risk_high,,,not_eligible,,,85,strong_watch,"{""conf_high"": 12, ""trigger_strong"": 10, ""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20}",1,1,1,,,0,,,
20260511,389500,에스비비테크,KOSDAQ,로봇·휴머노이드,하모닉 감속기 공급 보도(로봇용 감속기 수주/공급 언급),contract,medium,"휴머노이드, 로봇용 감속기(하모닉), 로봇 부품 수주, 하모닉 감속기 공급 계약, 로봇 관절 모듈 매출 가시화",79,extreme,79.91,6.47,8.89,38.2,12.9,87.1,True,True,strong_uptrend,strong_close,volume_breakout,90000.0,89500.0,103300.0,,,,15.42,,,,28.49,-3.02,28.49,-3.02,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,63,neutral,"{""conf_medium"": 6, ""trigger_strong"": 10, ""chart_70"": 8, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""distance_ma20"": -12}",1,1,1,,,0,,,
20260511,010170,대한광통신,KOSDAQ,데이터센터/통신인프라,미국 인캡아메리카 지분 90% 인수 완료로 북미 전력·광통신 인프라 진입(인수 공시),disclosure,high,"AI 데이터센터, 광통신 인프라, 지분 90% 인수 완료, 미국 데이터센터 납품, 광케이블 쇼티지",67,extreme,81.35,1.86,2.94,59.09,11.7,88.3,True,True,strong_uptrend,strong_close,trend_continuation,27950.0,30000.0,29100.0,,,,-3.0,,,,5.0,-19.17,5.0,-19.17,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,43,weak,"{""conf_high"": 12, ""trigger_strong"": 10, ""breakout_60d"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12}",1,1,1,,,0,,,
20260511,406820,뷰티스킨,KOSDAQ,실적,업계 대장주의 역대 분기 실적(어닝 서프라이즈) 발표로 화장품주 전반에 매수세 유입,earnings,medium,"어닝 서프라이즈, K-뷰티 강세, 수출 증가, 오프라인 매출 회복, OEM·ODM 수요 확대",62,high,73.63,3.2,3.82,44.52,9.0,91.0,False,False,uptrend,strong_close,momentum_watch,3605.0,3835.0,4000.0,,,,4.3,,,,17.34,-9.0,17.34,-9.0,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,47,weak,"{""conf_medium"": 6, ""trigger_strong"": 10, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""distance_ma20"": -12}",1,1,1,,,0,,,
20260511,142210,유니트론텍,KOSDAQ,반도체,반도체 유통(디스트리뷰션) 사업 수익성 부각 — 유통 마진 확대 및 재고운영 개선,rumor,medium,"반도체 유통, 디스트리뷰션 마진, 유통 마진 확대, 재고회전율 개선, 유통 계약 확보",71,extreme,88.59,35.88,47.06,31.09,28.1,71.9,True,True,uptrend,normal,volume_breakout,7600.0,7500.0,7610.0,,,,1.47,,,,6.0,-7.2,6.0,-7.2,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,43,weak,"{""conf_medium"": 6, ""chart_70"": 8, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12}",1,1,1,,,0,,,
20260511,311320,지오엘리먼트,KOSDAQ,반도체,1분기 영업이익 173% 상승(반도체 업황 회복에 따른 장비·소재 출하 증가),earnings,high,"반도체, 어닝 서프라이즈, 1분기 영업이익 173% 증가, 장비·소재 출하 증가, 파운드리 수요 회복",97,high,75.1,10.96,13.45,24.3,16.4,83.6,True,True,strong_uptrend,strong_close,volume_breakout,10490.0,10490.0,9690.0,,,,-7.63,,,,1.91,-13.25,1.91,-13.25,False,entry_risk_high,,,not_eligible,,,85,strong_watch,"{""conf_high"": 12, ""trigger_strong"": 10, ""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20}",1,1,1,,,0,,,
20260511,004590,한국가구,KOSDAQ,수급,KRX 투자주의종목 지정(소수계좌 매수집중에 따른 투자주의 지정),disclosure,high,"소수계좌 매수집중, 투자주의종목 지정, 상대강도 과열, 이격도 과열, 저PBR 가치주 재평가",56,extreme,97.55,27.23,37.83,43.64,58.2,37.8,True,True,strong_uptrend,long_upper_shadow,trend_continuation,7980.0,7610.0,6960.0,,,,-8.54,,,,4.86,-9.99,4.86,-9.99,False,"entry_risk_high, chart_score_low, upper_shadow_overheat, distance_ma20_overheat",,,not_eligible,,,19,avoid,"{""conf_high"": 12, ""trigger_strong"": 10, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""upper_shadow"": -12, ""distance_ma20"": -12, ""chart_below_60"": -15}",1,1,1,,,0,,,
20260511,078890,가온그룹,KOSDAQ,실적/통신장비(광통신),"1분기 어닝 서프라이즈(영업익 113억, 전년比 2450.8%↑) 및 광통신 기반 Wi‑Fi7 공급 확대 발표",earnings,high,"광통신, Wi‑Fi7, 어닝 서프라이즈, Wi‑Fi7 광모듈 공급확대, 1분기 영업이익 113억",81,high,82.93,4.25,5.71,43.24,23.0,77.0,True,True,strong_uptrend,strong_close,trend_continuation,10390.0,10400.0,9860.0,,,,-5.19,,,,3.37,-9.9,3.37,-9.9,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,63,neutral,"{""conf_high"": 12, ""trigger_strong"": 10, ""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12}",1,1,1,,,0,,,
20260511,295310,에이치브이엠,KOSDAQ,우주·방위(국방·우주 산업),매경이코노미 기사에서 '우주 전쟁' 수혜주로 언급된 데 따른 테마 성(언론) 부각,rumor,medium,"우주·방위(국방·우주), 위성·발사체, 군사위성 탑재체, 우주 감시(SSA) 센서, 방산 수주, 국방 R&D 예산",100,low,56.3,4.06,4.79,18.03,12.8,87.2,True,False,strong_uptrend,strong_close,trend_continuation,106100.0,104500.0,98200.0,,,,-6.03,,,,9.0,-8.42,9.0,-8.42,True,,104500.0,100320.0,stop_loss,20260512,-4.0,87,strong_watch,"{""conf_medium"": 6, ""chart_80"": 12, ""breakout_20d"": 6, ""value_ratio_3x"": 8, ""close_pos_70"": 5}",3,1,1,,,0,,,
20260511,036930,주성엔지니어링,KOSDAQ,반도체,메모리 대형주(Samsung·SK하이닉스) 급등에 따른 반도체 장비주(수급·모멘텀) 동반 신고가 및 단기 과열,technical,medium,"반도체, 메모리 랠리, AI 데이터센터 투자, 반도체 장비 수급, 거래소 투자경고·매매정지",52,extreme,92.07,0.79,1.2,50.63,39.9,60.1,True,True,strong_uptrend,normal,trend_continuation,163800.0,165900.0,156000.0,,,,-5.97,,,,5.42,-19.35,5.42,-19.35,False,"entry_risk_high, chart_score_low, value_ratio_low, distance_ma20_overheat",,,not_eligible,,,0,avoid,"{""conf_medium"": 6, ""breakout_60d"": 8, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12, ""chart_below_60"": -15, ""value_ratio_low"": -10}",3,1,1,,,0,,,
20260511,041830,인바디,KOSDAQ,실적,1분기 영업이익 130억(전년比 +86%) 발표 및 애널리스트 목표가 상향·비만치료 시장 수요 기대,earnings,high,"어닝 서프라이즈, 비만 치료 확산, 의료기기(체성분), 1Q 영업이익 130억(전년比 86%↑), 체성분 데이터 플랫폼·비만치료 연계, 애널리스트 목표가 상향(5.5만)",73,extreme,87.71,16.08,23.09,46.91,3.7,96.3,True,True,uptrend,strong_close,volume_breakout,45400.0,43500.0,44400.0,,,,2.07,,,,3.45,-5.52,3.45,-5.52,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,59,neutral,"{""conf_high"": 12, ""trigger_strong"": 10, ""chart_70"": 8, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12}",1,1,1,,,0,,,
20260511,155650,와이엠씨,KOSDAQ,반도체(전력반도체·디스플레이 부품),SiC(실리콘카바이드) 부품(식각 공정용 링·캐소드) 신규 양산·충남 당진 신규 생산라인 본격가동,disclosure,high,"SiC 전력반도체, OLED 투자재개, SiC 링·캐소드 양산, 충남 당진 신규 생산라인",78,low,73.26,5.18,5.93,20.76,17.5,82.5,False,False,strong_uptrend,strong_close,momentum_watch,4905.0,4870.0,4710.0,,,,-3.29,,,,0.72,-6.57,0.72,-6.57,True,,4870.0,4675.2,stop_loss,20260512,-4.0,93,strong_watch,"{""conf_high"": 12, ""trigger_strong"": 10, ""chart_70"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5}",1,1,1,,,0,,,
20260511,069540,빛과전자,KOSDAQ,광통신/데이터센터,국제인공지능대전 참가로 '데이터센터용 차세대 광통신 솔루션' 전시(제품·기술 홍보),disclosure,medium,"데이터센터, 광통신, 국제인공지능대전, 데이터센터용 차세대 광통신 솔루션, 광모듈 수주·POC",63,medium,52.25,1.3,1.48,11.05,30.4,69.6,False,False,uptrend,normal,momentum_watch,6070.0,6340.0,5900.0,,,,-6.94,,,,4.89,-20.19,4.89,-20.19,False,value_ratio_low,,,not_eligible,,,56,neutral,"{""conf_medium"": 6, ""trigger_strong"": 10, ""value_ratio_low"": -10}",1,1,1,,,0,,,
20260511,168360,펨트론,KOSDAQ,반도체,HBM(고대역폭메모리) 생산 확대 기대에 따른 반도체 검사장비(머신비전·후공정 검사장비) 수요 재조명,rumor,medium,"반도체, HBM(고대역폭메모리), 검사장비(머신비전), 후공정 패키징 검사, AI 서버 메모리 수요",100,low,71.48,5.56,6.46,16.59,21.4,78.6,True,False,strong_uptrend,strong_close,trend_continuation,28100.0,29800.0,25250.0,,,,-15.27,,,,0.0,-19.3,0.0,-19.3,True,,29800.0,28608.0,stop_loss,20260512,-4.0,87,strong_watch,"{""conf_medium"": 6, ""chart_80"": 12, ""breakout_20d"": 6, ""value_ratio_3x"": 8, ""close_pos_70"": 5}",1,1,1,,,11,stock_news:1; search:펨트론:10,2026-05-07 11:08,3
